,ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio
6,000038.SZ,20180421,20171231,邓建宇,7835454.0,1.5
7,000038.SZ,20180421,20171231,孝昌和泰兴业投资中心(有限合伙),7835454.0,1.5
8,000038.SZ,20180421,20171231,上海毓慧实业发展有限公司,7519107.0,1.44
9,000038.SZ,20180421,20171231,罗承,6455253.0,1.23
0,000039.SZ,20180328,20171231,香港中央结算(代理人)有限公司,1730538352.0,58.02
1,000039.SZ,20180328,20171231,中远集装箱工业有限公司,432171843.0,14.49
2,000039.SZ,20180328,20171231,中国证券金融股份有限公司,77885620.0,2.61
3,000039.SZ,20180328,20171231,中央汇金资产管理有限责任公司,37993800.0,1.27
4,000039.SZ,20180328,20171231,全国社保基金四一三组合,9999839.0,0.34
5,000039.SZ,20180328,20171231,工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划,9566600.0,0.32
6,000039.SZ,20180328,20171231,中欧基金-农业银行-中欧中证金融资产管理计划,9566600.0,0.32
7,000039.SZ,20180328,20171231,博时基金-农业银行-博时中证金融资产管理计划,9566600.0,0.32
8,000039.SZ,20180328,20171231,大成基金-农业银行-大成中证金融资产管理计划,9566600.0,0.32
9,000039.SZ,20180328,20171231,嘉实基金-农业银行-嘉实中证金融资产管理计划,9566600.0,0.32
0,000040.SZ,20180425,20171231,东旭集团有限公司,414272207.0,30.98
1,000040.SZ,20180425,20171231,新东吴优胜-广发银行-重庆国际信托股份有限公司,66666666.0,4.99
2,000040.SZ,20180425,20171231,海富通基金-宁波银行-民生信托-中国民生信托·至信167号宝安定增集合资金信托计划,66666666.0,4.99
3,000040.SZ,20180425,20171231,安信基金-浦发银行-陆家嘴国际信托-汇赢3号集合资金信托计划,66210045.0,4.95
4,000040.SZ,20180425,20171231,泰达宏利基金-招商银行-国民信托-国民信托·证通8号单一资金信托计划,66210045.0,4.95
5,000040.SZ,20180425,20171231,国泓资产-宁波银行-西藏信托-鼎证47号单一资金信托,66210045.0,4.95
6,000040.SZ,20180425,20171231,长信基金-浦发银行-聚富10号资产管理计划,61138046.0,4.57
7,000040.SZ,20180425,20171231,鹏华资产-平安银行-鹏华资产锦富1号专项资产管理计划,60449475.0,4.52
8,000040.SZ,20180425,20171231,方正富邦基金-民生银行-平安信托-平安财富*汇泰187号单一资金信托,60273978.0,4.51
9,000040.SZ,20180425,20171231,前海开源基金-浦发银行-国民信托-国民信托·证通7号单一资金信托,59873350.0,4.48
0,000042.SZ,20180427,20171231,深圳市中洲置地有限公司,314917359.0,47.37
1,000042.SZ,20180427,20171231,南昌联泰投资有限公司,55188952.0,8.3
2,000042.SZ,20180427,20171231,深圳市远致投资有限公司,48137884.0,7.24
3,000042.SZ,20180427,20171231,鹏华资产-广发银行-鹏华资产中洲控股员工持股资产管理计划,18092493.0,2.72
4,000042.SZ,20180427,20171231,深圳市联泰房地产开发有限公司,10743792.0,1.62
5,000042.SZ,20180427,20171231,中国国际金融股份有限公司,10710054.0,1.61
6,000042.SZ,20180427,20171231,九泰基金-广发银行-九泰基金-昆泰分级6号资产管理计划,9578630.0,1.44
7,000042.SZ,20180427,20171231,华润深国投信托有限公司-优瑞1期集合资金信托计划,9026773.0,1.36
8,000042.SZ,20180427,20171231,中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划,8788186.0,1.32
9,000042.SZ,20180427,20171231,鹏华资产-浦发银行-鹏华资产金润25号资产管理计划,6179282.0,0.93
0,000043.SZ,20180315,20171231,中航国际控股股份有限公司,149087820.0,22.35
1,000043.SZ,20180315,20171231,中国航空技术深圳有限公司,137505382.0,20.62
2,000043.SZ,20180315,20171231,深圳中航城发展有限公司,47827858.0,7.17
3,000043.SZ,20180315,20171231,西安飞机工业(集团)有限责任公司,7607820.0,1.14
4,000043.SZ,20180315,20171231,香港中央结算有限公司(陆股通),5496139.0,0.82
5,000043.SZ,20180315,20171231,南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合,4989919.0,0.75
6,000043.SZ,20180315,20171231,高晖,4526400.0,0.68
7,000043.SZ,20180315,20171231,浙江省新时代科技实业发展公司,3803910.0,0.57
8,000043.SZ,20180315,20171231,王文霞,3330000.0,0.5
9,000043.SZ,20180315,20171231,王倩倩,3080100.0,0.46
0,000045.SZ,20180329,20171231,深圳市投资控股有限公司,234069436.0,45.78
1,000045.SZ,20180329,20171231,深圳市深超科技投资有限公司,16129032.0,3.15
2,000045.SZ,20180329,20171231,陆平,5657200.0,1.11
3,000045.SZ,20180329,20171231,孙慧明,3066567.0,0.6
4,000045.SZ,20180329,20171231,刘东霞,1544800.0,0.3
5,000045.SZ,20180329,20171231,朱烨,1331945.0,0.26
6,000045.SZ,20180329,20171231,王民仓,1260236.0,0.25
7,000045.SZ,20180329,20171231,福建柏瑞嘉源资产管理有限公司-柏瑞嘉源成长1号基金,1181535.0,0.23
8,000045.SZ,20180329,20171231,黄奋,1027400.0,0.2
9,000045.SZ,20180329,20171231,郑俊亮,1006780.0,0.2
0,000046.SZ,20180428,20171231,中国泛海控股集团有限公司,3489326751.0,67.15
1,000046.SZ,20180428,20171231,中国证券金融股份有限公司,155691668.0,3.0
2,000046.SZ,20180428,20171231,黄木顺,140080889.0,2.7
3,000046.SZ,20180428,20171231,泛海能源控股股份有限公司,124000000.0,2.39
4,000046.SZ,20180428,20171231,德邦创新资本-渤海银行-中融国际信托有限公司,122222222.0,2.35
5,000046.SZ,20180428,20171231,中国银河证券股份有限公司,61550628.0,1.18
6,000046.SZ,20180428,20171231,建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资52号结构化集合资金信托计划,61476574.0,1.18
7,000046.SZ,20180428,20171231,新华联控股有限公司,61111111.0,1.18
8,000046.SZ,20180428,20171231,林芝锦华投资管理有限公司,61111111.0,1.18
9,000046.SZ,20180428,20171231,中央汇金资产管理有限责任公司,51653500.0,0.99
0,000048.SZ,20180831,20171231,京基集团有限公司,123677371.0,31.65
1,000048.SZ,20180831,20171231,深圳市华超投资控股集团有限公司,116641816.0,29.85
2,000048.SZ,20180831,20171231,陕西省国际信托股份有限公司-陕国投·鑫鑫向荣31号证券投资集合资金信托计划,11864427.0,3.04
3,000048.SZ,20180831,20171231,王世忱,9235122.0,2.36
4,000048.SZ,20180831,20171231,卢诗玮,8864259.0,2.27
5,000048.SZ,20180831,20171231,罗豫西,8478326.0,2.17
6,000048.SZ,20180831,20171231,高春雷,8447694.0,2.16
7,000048.SZ,20180831,20171231,深圳市吴川联合企业家投资有限公司,7576100.0,1.94
8,000048.SZ,20180831,20171231,季圣智,7086908.0,1.81
9,000048.SZ,20180831,20171231,深圳宝达金融服务有限公司,4750000.0,1.22
0,000049.SZ,20180411,20171231,广东德赛集团有限公司,92827039.0,45.23
1,000049.SZ,20180327,20171231,中央汇金资产管理有限责任公司,7027900.0,3.42
2,000049.SZ,20180327,20171231,中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金,2417716.0,1.18
3,000049.SZ,20180327,20171231,中国银行股份有限公司-长盛电子信息产业混合型证券投资基金,2083772.0,1.02
4,000049.SZ,20180327,20171231,中国银行-华夏回报证券投资基金,1695545.0,0.83
5,000049.SZ,20180327,20171231,交通银行股份有限公司-汇丰晋信大盘股票型证券投资基金,1428020.0,0.7
6,000049.SZ,20180327,20171231,建信基金-招商银行-建信乾元安享特定多个客户资产管理计划,1393957.0,0.68
7,000049.SZ,20180327,20171231,中国光大银行股份有限公司-中欧新动力股票型证券投资基金(LOF),1349842.0,0.66
8,000049.SZ,20180327,20171231,中国工商银行股份有限公司-国投瑞银稳健增长灵活配置混合型证券投资基金,1133811.0,0.55
9,000049.SZ,20180327,20171231,中国建设银行股份有限公司-信诚精萃成长混合型证券投资基金,1000000.0,0.49
0,000050.SZ,20180301,20171231,中航国际控股股份有限公司,291567326.0,20.81
1,000050.SZ,20180301,20171231,湖北省科技投资集团有限公司,125677831.0,8.97
2,000050.SZ,20180301,20171231,中国航空技术深圳有限公司,81075304.0,5.79
3,000050.SZ,20180301,20171231,中国航空技术国际控股有限公司,77895877.0,5.56
4,000050.SZ,20180301,20171231,武汉光谷新技术产业投资有限公司,43912470.0,3.13
5,000050.SZ,20180301,20171231,深圳市通产集团有限公司,39776373.0,2.84
6,000050.SZ,20180301,20171231,平安大华基金-平安银行-深圳平安大华汇通财富管理有限公司,27474751.0,1.96
7,000050.SZ,20180301,20171231,成都工业投资集团有限公司,23342100.0,1.67
8,000050.SZ,20180301,20171231,华夏人寿保险股份有限公司-万能保险产品,13497017.0,0.96
9,000050.SZ,20180301,20171231,全国社保基金一一三组合,13221258.0,0.94
0,000055.SZ,20180424,20171231,深圳市邦林科技发展有限公司,103161409.0,8.72
1,000055.SZ,20180424,20171231,盛久投资有限公司,90697882.0,7.66
2,000055.SZ,20180424,20171231,GUOTAI JUNAN SECURITIES(HONGKONG) LIMITED,48524227.0,4.1
3,000055.SZ,20180424,20171231,中信证券经纪(香港)有限公司,27220725.0,2.3
4,000055.SZ,20180424,20171231,共青城时利和投资管理合伙企业(有限合伙),26791488.0,2.26
5,000055.SZ,20180424,20171231,申万宏源证券(香港)有限公司,16298437.0,1.38
6,000055.SZ,20180424,20171231,华润深国投信托有限公司-润之信13期集合资金信托计划,15383404.0,1.3
7,000055.SZ,20180424,20171231,云南国际信托有限公司-聚信5号集合资金信托计划,13229635.0,1.12
8,000055.SZ,20180424,20171231,周世坚,10000000.0,0.84
9,000055.SZ,20180424,20171231,云南国际信托有限公司-云霞3期证券投资集合资金信托计划,8635314.0,0.73
0,000056.SZ,20180421,20171231,深圳市皇庭投资管理有限公司,246668532.0,20.99
1,000056.SZ,20180421,20171231,深圳市皇庭金融控股有限公司,239282152.0,20.36
2,000056.SZ,20180421,20171231,苏州和瑞九鼎投资中心(有限合伙),119641076.0,10.18
3,000056.SZ,20180421,20171231,百利亚太投资有限公司,72634060.0,6.18
4,000056.SZ,20180421,20171231,钟志强,21576850.0,1.84
5,000056.SZ,20180421,20171231,陈巧玲,19940178.0,1.7
6,000056.SZ,20180421,20171231,霍孝谦,19940178.0,1.7
7,000056.SZ,20180421,20171231,华润深国投信托有限公司-和阳常青集合资金信托计划,17900004.0,1.52
8,000056.SZ,20180421,20171231,中铁宝盈资产-广发银行-中铁宝盈-广泰进取1号资产管理计划,17398704.0,1.48
9,000056.SZ,20180421,20171231,BOCI SECURITIES LIMITED,16990844.0,1.45
10,000056.SZ,20180421,20171231,中国国际金融股份有限公司,15522586.0,1.32
0,000058.SZ,20180424,20171231,深圳市赛格集团有限公司,700628759.0,56.7
1,000058.SZ,20180424,20171231,刘国成,6891302.0,0.55
2,000058.SZ,20180424,20171231,张椒,4046989.0,0.33
3,000058.SZ,20180424,20171231,刘国洪,3069939.0,0.25
4,000058.SZ,20180424,20171231,龚茜华,2940000.0,0.24
5,000058.SZ,20180424,20171231,中国证券金融股份有限公司,2271900.0,0.18
6,000058.SZ,20180424,20171231,边学平,2184100.0,0.17
7,000058.SZ,20180424,20171231,上海巨漳投资管理有限公司,1974641.0,0.16
8,000058.SZ,20180424,20171231,中国恒天集团有限公司,1500000.0,0.12
9,000058.SZ,20180424,20171231,曾颖,1300000.0,0.1
0,000059.SZ,20180410,20171231,北方华锦化学工业集团有限公司,514417536.0,32.16
1,000059.SZ,20180410,20171231,振华石油控股有限公司,206101639.0,12.89
2,000059.SZ,20180410,20171231,中兵投资管理有限责任公司,44900000.0,2.81
3,000059.SZ,20180410,20171231,深圳修能资本管理有限公司,8301668.0,0.52
4,000059.SZ,20180410,20171231,长江证券股份有限公司,7417848.0,0.46
5,000059.SZ,20180410,20171231,中信证券信安稳利混合型养老金产品-中国建设银行股份有限公司,5465992.0,0.34
6,000059.SZ,20180410,20171231,侯庆虎,4999806.0,0.31
7,000059.SZ,20180410,20171231,云南国际信托有限公司-云南信托·聚鑫12号集合资金信托计划,4532853.0,0.28
8,000059.SZ,20180410,20171231,中国工商银行股份有限公司-诺安价值增长混合型证券投资基金,4382800.0,0.27
9,000059.SZ,20180410,20171231,刘春良,3670000.0,0.23
0,000060.SZ,20180403,20171231,广东省广晟资产经营有限公司,654593573.0,27.51
1,000060.SZ,20180403,20171231,深圳市广晟投资发展有限公司,93143935.0,3.91
2,000060.SZ,20180403,20171231,信诚基金-浦发银行-云南国际信托-云信智兴2017-510号单一资金信托,54495613.0,2.29
3,000060.SZ,20180403,20171231,全国社保基金一零八组合,51269843.0,2.15
4,000060.SZ,20180403,20171231,中国证券金融股份有限公司,39855761.0,1.67
5,000060.SZ,20180403,20171231,中央汇金资产管理有限责任公司,29450900.0,1.24
6,000060.SZ,20180403,20171231,全国社保基金一零三组合,22000198.0,0.92
7,000060.SZ,20180403,20171231,云南铜业股份有限公司,21929824.0,0.92
8,000060.SZ,20180403,20171231,广东广晟有色金属集团有限公司,20435775.0,0.86
9,000060.SZ,20180403,20171231,中诚信托有限责任公司,16721491.0,0.7
0,000061.SZ,20180427,20171231,深圳市人民政府国有资产监督管理委员会,488038510.0,28.76
1,000061.SZ,20180427,20171231,富德生命人寿保险股份有限公司-万能H,221160311.0,13.03
2,000061.SZ,20180427,20171231,富德生命人寿保险股份有限公司-分红,215623559.0,12.71
3,000061.SZ,20180427,20171231,深圳市远致投资有限公司,88603753.0,5.22
4,000061.SZ,20180427,20171231,富德生命人寿保险股份有限公司-万能G,71833110.0,4.23
5,000061.SZ,20180427,20171231,深圳市深铁时代实业发展公司,20183306.0,1.19
6,000061.SZ,20180427,20171231,深圳市人力资源和社会保障局,20183306.0,1.19
7,000061.SZ,20180427,20171231,中央汇金资产管理有限责任公司,18836700.0,1.11
8,000061.SZ,20180427,20171231,许育峰,17946220.0,1.06
9,000061.SZ,20180427,20171231,陕西省国际信托股份有限公司-陕国投·正灏39号证券投资集合资金信托计划,17403894.0,1.03
10,000061.SZ,20180427,20171231,黄楚彬,15009500.0,0.88
0,000062.SZ,20180323,20171231,深圳华强集团有限公司,510375966.0,70.76
1,000062.SZ,20180323,20171231,杨林,19496695.0,2.7
2,000062.SZ,20180323,20171231,张玲,16473487.0,2.28
3,000062.SZ,20180323,20171231,中央汇金资产管理有限责任公司,9211000.0,1.28
4,000062.SZ,20180323,20171231,中国证券金融股份有限公司,5028153.0,0.7
5,000062.SZ,20180323,20171231,韩金文,3425731.0,0.47
6,000062.SZ,20180323,20171231,杨逸尘,3425731.0,0.47
7,000062.SZ,20180323,20171231,香港中央结算有限公司(陆股通),2548017.0,0.35
8,000062.SZ,20180323,20171231,刘建琪,2512186.0,0.35
9,000062.SZ,20180323,20171231,易武,1827171.0,0.25
0,000063.SZ,20180316,20171231,深圳市中兴新通讯设备有限公司,1271868333.0,30.34
1,000063.SZ,20180316,20171231,香港中央结算(代理人)有限公司,754291510.0,17.99
2,000063.SZ,20180316,20171231,中央汇金资产管理有限责任公司,52519600.0,1.25
3,000063.SZ,20180316,20171231,方德基,45450161.0,1.08
4,000063.SZ,20180316,20171231,全国社保基金一零四组合,41988781.0,1.0
5,000063.SZ,20180316,20171231,湖南南天集团有限公司,41516065.0,0.99
6,000063.SZ,20180316,20171231,全国社保基金四零一组合,23000062.0,0.55
7,000063.SZ,20180316,20171231,李凤英,22574667.0,0.54
8,000063.SZ,20180316,20171231,孙惠刚,20511339.0,0.49
9,000063.SZ,20180316,20171231,全国社保基金一一七组合,20000000.0,0.48
0,000065.SZ,20180328,20171231,中国北方工业有限公司,221472875.0,43.17
1,000065.SZ,20180328,20171231,北方工业科技有限公司,64282391.0,12.53
2,000065.SZ,20180328,20171231,江苏悦达集团有限公司,26891843.0,5.24
3,000065.SZ,20180328,20171231,西安北方惠安化学工业有限公司,25610000.0,4.99
4,000065.SZ,20180328,20171231,中国农业银行股份有限公司-浙商聚潮产业成长混合型证券投资基金,3957542.0,0.77
5,000065.SZ,20180328,20171231,南方基金-建设银行-中国人寿-中国人寿委托南方基金混合型组合,3158976.0,0.62
6,000065.SZ,20180328,20171231,中辰番茄制品,2533635.0,0.49
7,000065.SZ,20180328,20171231,中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF),2503660.0,0.49
8,000065.SZ,20180328,20171231,中车长春轨道客车股份有限公司,2359109.0,0.46
9,000065.SZ,20180328,20171231,中国银行股份有限公司-景顺长城优选混合型证券投资基金,2260141.0,0.44
0,000066.SZ,20180428,20171231,中国电子信息产业集团有限公司,1204369909.0,40.91
1,000066.SZ,20180428,20171231,长城人寿保险股份有限公司-万能-个险万能,34556446.0,1.17
2,000066.SZ,20180428,20171231,东方基金-民生银行-民生加银资产管理有限公司,17034571.0,0.58
3,000066.SZ,20180428,20171231,南方工业资产管理有限责任公司,10599396.0,0.36
4,000066.SZ,20180428,20171231,民生通惠资产-民生银行-民生通惠新汇二号资产管理产品,9880000.0,0.34
5,000066.SZ,20180428,20171231,胡友泽,8355000.0,0.28
6,000066.SZ,20180428,20171231,建投华科投资股份有限公司,8229371.0,0.28
7,000066.SZ,20180428,20171231,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,7461252.0,0.25
8,000066.SZ,20180428,20171231,华鑫国际信托有限公司-华鑫信托·价值回报8号证券投资集合资金信托计划,6468610.0,0.22
9,000066.SZ,20180428,20171231,湖南计算机厂有限公司,6127748.0,0.21
0,000068.SZ,20180417,20171231,深圳市华融泰资产管理有限公司,266103049.0,26.43
1,000068.SZ,20180417,20171231,深圳赛格股份有限公司,181278346.0,18.01
2,000068.SZ,20180417,20171231,深圳市赛格集团有限公司,58325983.0,5.79
3,000068.SZ,20180417,20171231,深圳市百士贸易有限公司,10066714.0,1.0
4,000068.SZ,20180417,20171231,陈进平,7289800.0,0.72
